title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
Shepherd: The Story of a Jewish Dog,0,0,6.847,75,2020-02-22,93,"Family, Drama, War",en
Downhill,0,7547254,5.32,269,2020-02-06,87,"Drama, Comedy",en
Dragons: Rescue Riders: Secrets of the Songwing,0,0,7.365,37,2020-07-24,46,"Animation, Family, TV Movie",en
Do You Want to Change?,0,0,7.3,3,2020-03-16,60,"Drama, Romance",ko
Wife for Rent,0,0,1.0,1,2020-05-14,74,Romance,ko
Scare Me,0,0,6.0,107,2020-01-24,104,"Comedy, Horror",en
Force of Nature,15000000,638221,5.168,509,2020-07-02,91,"Action, Adventure, Crime, Thriller",en
The One and Only Ivan,0,0,7.396,577,2020-08-21,93,"Family, Comedy, Drama",en
Jingle Jangle: A Christmas Journey,0,0,6.592,507,2020-11-06,122,"Family, Fantasy, Music",en
Dating Amber,0,0,7.2,155,2020-07-03,92,"Comedy, Drama, Romance",en
The Call,0,791762,5.503,154,2020-10-23,97,"Horror, Thriller",en
The Last Thing He Wanted,0,0,4.9,501,2020-02-14,116,"Drama, Thriller",en
Beasts Clawing at Straws,0,5707415,7.124,241,2020-02-19,108,"Mystery, Thriller, Crime, Drama",ko
Jungleland,0,0,6.579,139,2020-11-06,90,Drama,en
Holidate,0,0,7.026,2143,2020-10-27,104,"Comedy, Romance",en
The Nest,0,1200000,6.094,324,2020-05-08,107,Drama,en
Wild Mountain Thyme,0,0,5.2,173,2020-12-11,102,"Romance, Drama",en
Words on Bathroom Walls,8000000,3151849,7.815,591,2020-08-21,111,"Drama, Romance",en
The High Note,0,0,7.0,442,2020-06-10,113,"Romance, Comedy, Music, Drama",en
American Murder: The Family Next Door,0,0,7.297,649,2020-09-29,83,Documentary,en
Fukushima 50,0,7494243,6.4,164,2020-03-06,122,"History, Drama, Action",ja
Rams,0,4155492,6.4,74,2020-10-15,119,"Drama, Comedy",en
Offering to the Storm,5989313,0,6.477,305,2020-07-24,139,"Crime, Thriller, Mystery",es
Hitman: Agent Jun,0,0,7.262,61,2020-01-22,110,"Action, Comedy",ko
Unpregnant,0,0,7.1,284,2020-09-10,104,"Drama, Comedy",en
Becky,0,1045873,6.294,561,2020-07-23,93,"Thriller, Horror, Action",en
On the Rocks,0,992103,6.117,659,2020-10-02,96,"Drama, Comedy",en
The Silencing,0,0,6.467,668,2020-07-18,93,"Thriller, Action, Crime",en
Big Tits Mom Friend,0,0,6.5,1,2020-07-17,61,"Drama, Romance",ko
The Bridge Curse,0,0,6.513,81,2020-02-27,87,"Horror, Thriller, Mystery",zh
Escape from Pretoria,0,2431995,7.222,1293,2020-03-06,102,"Drama, History, Thriller",en
Making The Witcher,0,0,7.1,81,2020-08-26,32,"Documentary, TV Movie",en
Horse Girl,0,0,5.631,536,2020-01-27,104,Drama,en
"The Human Voice Q&A With Pedro Almodovar And Tilda Swinton, Hosted By Mark Kermode",0,0,0.0,0,2020-11-06,45,Documentary,en
Escape: Puzzle of Fear,0,0,4.2,23,2020-08-18,83,"Thriller, Horror",en
Superman: Red Son,0,0,7.1,804,2020-02-24,84,"Science Fiction, Animation, Action",en
Sightless,0,0,6.799,383,2020-09-29,89,"Thriller, Horror",en
Enter the Fat Dragon,0,46855,6.358,109,2020-01-23,96,"Action, Comedy, Crime",cn
A Werewolf in England,0,0,5.8,83,2020-09-28,85,"Horror, Comedy",en
Kalashnikov AK-47,3500000,1593464,7.398,288,2020-02-20,105,"War, History, Drama",ru
My Sister's Idol Trainee Friends,0,0,3.0,2,2020-11-12,71,Drama,ko
The Assent,0,0,5.855,238,2020-01-09,89,"Horror, Thriller",en
The Wrong Missy,0,0,6.143,1162,2020-05-13,90,"Comedy, Romance",en
The Midnight Sky,0,70018,5.748,1799,2020-12-10,118,"Science Fiction, Drama",en
Shithouse,80000,18370,7.018,165,2020-10-16,102,"Comedy, Drama, Romance",en
Sputnik,2600000,354023,6.513,728,2020-09-08,113,"Science Fiction, Drama, Horror",ru
Ghosts of War,0,345289,6.257,534,2020-07-03,94,"Horror, Thriller, War, Fantasy",en
Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot Wandering; Agateram,2000000,3607899,7.2,66,2020-12-05,90,"Animation, Action, Adventure, History, Drama, Fantasy",ja
Ala Vaikunthapurramuloo,14000000,28859072,6.637,84,2020-01-12,165,"Action, Comedy, Drama",te
Shark Season,0,0,4.5,44,2020-07-28,87,"Mystery, Thriller, Horror, Action",en
Lost Girls & Love Hotels,0,106045,5.4,178,2020-09-18,97,Drama,en
Hard Kill,0,111523,4.968,634,2020-09-04,98,"Action, Adventure, Thriller",en
Given,0,0,8.3,377,2020-08-22,60,"Animation, Drama, Music, Romance",ja
Adultery Alumni Association 3,0,0,7.4,8,2020-11-09,74,"Drama, Romance",ko
BLACKPINK: Light Up the Sky,0,0,8.225,491,2020-10-14,79,"Documentary, Music",ko
Military Wives,0,0,6.582,171,2020-03-06,113,Drama,en
Mank,25000000,122252,6.696,1573,2020-11-13,132,"Drama, History",en
A Nice Girl Like You,6100000,0,5.717,332,2020-07-18,94,"Comedy, Romance",en
Skin: A History of Nudity in the Movies,0,0,6.636,44,2020-08-18,131,Documentary,en
New Spring Orgasms,0,0,0.0,0,2020-02-25,95,Romance,ko
Altered Carbon: Resleeved,0,0,6.5,283,2020-03-19,75,"Animation, Science Fiction",ja
News of the World,38000000,12700000,6.964,1716,2020-12-25,118,"Drama, Western, Adventure",en
Birthmother's Betrayal,0,0,5.2,17,2020-06-20,88,"Thriller, TV Movie",en
Drain Away: Is Pure Longing a Sin?,0,0,2.0,2,2020-06-12,108,"Action, Horror, Romance",ja
Two by Two: Overboard!,0,10885076,7.6,163,2020-09-24,85,"Animation, Adventure, Comedy, Family",en
Run Sweetheart Run,0,0,5.735,179,2020-01-27,103,"Horror, Thriller",en
Agatha and the Midnight Murders,0,0,6.439,41,2020-10-07,91,"Mystery, Drama",en
Double World,42835740,0,6.73,230,2020-07-21,110,"Action, Adventure, Fantasy",zh
The Three Deaths of Marisela Escobedo,0,0,8.863,227,2020-10-14,109,"Documentary, Crime",es
The Turning,14000000,19428166,5.75,959,2020-01-23,94,"Horror, Thriller",en
The Vanished,0,0,6.059,315,2020-08-21,115,"Thriller, Horror, Crime, Action",en
Books of Blood,0,0,6.329,426,2020-10-07,107,"Horror, Science Fiction",en
Chemical Hearts,0,0,7.351,1104,2020-08-21,93,"Drama, Romance",en
The Haunting of Margam Castle,0,0,5.3,47,2020-09-01,81,Horror,en
Valley of the Dead,0,0,6.212,290,2020-10-08,101,"Comedy, Horror, War",es
A Nun's Curse,0,0,6.42,188,2020-05-12,73,Horror,en
Fatman,20000000,1651413,5.542,814,2020-10-19,100,"Action, Comedy, Fantasy",en
Wasp Network,10530000,1400000,6.0,370,2020-01-29,128,"Drama, History, Thriller",en
Feels Good Man,0,0,7.033,90,2020-09-04,94,Documentary,en
Kajillionaire,0,829900,6.293,447,2020-09-25,105,"Crime, Drama, Comedy",en
Megan,0,0,5.58,25,2020-03-14,89,Thriller,en
Under the Riccione Sun,3000000,0,6.2,548,2020-07-01,102,"Comedy, Romance",it
Super Monsters: Dia de los Monsters,0,0,7.417,24,2020-09-10,25,"Animation, Family",en
The Mole Agent,0,401983,7.863,223,2020-12-11,89,Documentary,es
"Yes, No, or Maybe?",0,0,7.1,39,2020-12-11,53,"Animation, Drama, Romance",ja
The Last Days of American Crime,0,0,6.518,814,2020-06-05,149,"Action, Crime, Thriller",en
Shawn Mendes: In Wonder,0,0,8.2,156,2020-11-23,83,"Music, Documentary",en
The Sleepover,0,0,6.402,402,2020-08-21,103,"Family, Action",en
The Last Frontier,0,0,6.782,78,2020-11-04,130,"War, Drama, History",ru
Looking for Magical Doremi,0,0,6.4,14,2020-11-13,92,"Animation, Comedy, Adventure, Fantasy",ja
Undine,0,0,6.489,232,2020-07-01,90,"Fantasy, Drama, Romance",de
Just Another Christmas,0,0,7.357,403,2020-12-03,101,"Comedy, Family, Drama",pt
The Closet,0,0,7.3,177,2020-02-05,98,"Horror, Thriller",ko
Psycho-Pass 3: First Inspector,0,757096,7.6,87,2020-03-27,137,"Science Fiction, Action, Crime, Animation",ja
Horizon Line,0,916042,5.6,370,2020-10-29,92,"Thriller, Adventure",en
Psych 2: Lassie Come Home,0,0,7.1,119,2020-07-15,89,"Comedy, Crime",en
The Last Shift,0,1035128,5.571,84,2020-09-25,90,"Comedy, Drama",en
Fat Ass Zombies,0,0,4.913,63,2020-02-18,88,"Horror, Comedy",en
Falling,0,9828,6.468,189,2020-10-02,112,Drama,en
The Fresh Prince of Bel-Air Reunion,0,0,8.239,155,2020-11-18,75,Documentary,en
Love Me Like You Hate Me,0,0,4.0,2,2020-10-24,10,"Drama, Romance, Music",en
Grisaia: Phantom Trigger The Animation - Stargazer,0,0,6.458,48,2020-11-27,59,"Animation, Action",ja
2067,0,0,5.342,827,2020-10-01,114,"Science Fiction, Thriller",en
Timmy Failure: Mistakes Were Made,45000000,0,6.206,175,2020-01-25,99,"Family, Mystery, Comedy, Fantasy",en
Aurora Teagarden Mysteries: Reunited and It Feels So Deadly,0,0,7.15,39,2020-10-18,84,"Mystery, Crime, TV Movie, Drama",en
"Swapping, That Dangerous Sex",0,0,3.5,4,2020-10-20,74,Romance,ko
The Boy Behind The Door,0,0,6.3,203,2020-09-27,88,Horror,en
Time to Hunt,9070000,0,7.223,310,2020-02-22,135,"Drama, Action, Thriller",ko
Rifkin’s Festival,0,0,6.134,426,2020-10-01,92,"Comedy, Romance",en
Capone,20600000,858281,4.986,368,2020-06-26,103,"Crime, Drama",en
Uncorked,0,0,6.09,222,2020-03-27,104,"Drama, Comedy",en
Affair 2,0,0,0.0,0,2020-07-03,80,"Drama, Romance",ko
Wotakoi: Love is Hard for Otaku,0,0,6.7,53,2020-02-07,114,"Comedy, Romance",ja
The Murder of Nicole Brown Simpson,0,0,4.193,44,2020-01-10,86,"Thriller, Drama, Crime",en
32 Malasana Street,0,0,6.458,646,2020-01-17,105,"Drama, Horror",es
Knuckledust,0,0,4.9,31,2020-12-08,105,"Action, Thriller",en
The Water Man,0,0,6.179,235,2020-09-13,92,Adventure,en
Disclosure,0,0,7.95,130,2020-06-19,107,Documentary,en
Clouds,0,0,8.259,999,2020-10-09,121,"Music, Drama, Romance",en
The Way Back,23000000,14590514,6.674,1148,2020-03-05,107,Drama,en
Super Monsters: Santa's Super Monster Helpers,0,0,6.4,5,2020-12-08,24,"Animation, Family",en
The Hanged Man: The Story of Ron Van Clief,0,0,5.5,2,2020-08-30,55,Documentary,en
Fatima,0,0,7.371,174,2020-08-13,113,Drama,en
Housemaid Mom,0,0,7.6,4,2020-07-17,70,Romance,ko
Black Bear,0,0,6.502,249,2020-12-04,106,"Drama, Thriller",en
Monday,0,0,6.625,161,2020-09-11,116,"Drama, Romance",en
Female Urologists 2,0,0,5.6,10,2020-02-20,71,"Drama, Romance",zh
Four Kids and It,0,0,6.2,87,2020-04-03,110,"Family, Fantasy",en
A Good Brother,0,0,9.5,1,2020-08-07,60,"Drama, Romance",ko
What Happened at the Carpenter's Shop,0,7,5.7,9,2020-03-05,75,Romance,ko
Cosmoball,15000000,0,6.376,226,2020-08-27,115,"Science Fiction, Adventure",ru
Uncle Frank,0,0,7.355,397,2020-11-25,95,Drama,en
Pretty Young Sister,0,0,6.3,3,2020-08-14,64,"Drama, Romance",ko
Resistance,0,449753,6.98,420,2020-03-27,120,"War, History, Drama",en
The Wedding Unplanner,0,3069303,6.6,166,2020-02-14,110,"Comedy, Romance",es
Anastasia: Once Upon a Time,0,0,6.0,93,2020-02-27,89,"Family, Adventure, Fantasy",en
Breaking Surface,0,98157,6.749,402,2020-02-14,82,"Action, Drama, Thriller",sv
Lost Bullet,0,0,6.606,778,2020-06-19,92,"Action, Thriller, Crime",fr
Black Is King,0,0,7.3,123,2020-07-31,85,Music,en
Welcome Home,0,0,5.821,14,2020-11-06,125,"Drama, Horror, Thriller",hi
The Lost Husband,0,0,6.8,127,2020-04-10,109,"Drama, Romance",en
Rich in Love,0,0,7.725,605,2020-04-30,104,"Romance, Comedy",pt
Unknown Origins,3268650,0,6.252,411,2020-08-28,97,"Drama, Thriller",es
The Maid,0,0,5.9,37,2020-07-13,102,"Horror, Thriller, Mystery, Drama",th
The Perilous Internet Ring,0,0,6.815,62,2020-10-30,95,"Horror, Thriller",zh
Paydirt,0,0,5.8,68,2020-08-07,81,"Action, Crime, Thriller",en
Tragic Jungle,1250000,0,6.2,39,2020-09-09,96,"Drama, Mystery",es
Limbo,0,224405,6.9,105,2020-09-28,104,"Drama, Comedy",en
My Friend's Daughter,0,0,0.0,0,2020-03-09,68,Romance,ko
The 100 Candles Game,0,252494,5.649,114,2020-11-13,100,Horror,en
Death to 2020,0,0,6.506,721,2020-12-27,71,Comedy,en
The Main Event,0,0,6.523,218,2020-04-10,102,"Family, Comedy",en
Made in Abyss: Dawn of the Deep Soul,0,4971635,7.785,223,2020-01-17,105,"Animation, Adventure, Fantasy, Mystery, Drama, Science Fiction",ja
The Man Standing Next,0,0,7.0,125,2020-01-22,114,"Drama, Thriller",ko
Stargirl,0,0,7.435,549,2020-03-10,107,"Comedy, Drama, Romance, Family",en
Work It,0,0,7.562,1148,2020-08-07,93,"Comedy, Music",en
Legend of Deification,0,240656068,7.303,173,2020-10-01,105,"Animation, Action, Fantasy, Adventure",zh
Red,0,0,4.633,94,2020-02-21,123,Romance,ja
Riddled with Deceit: A Martha's Vineyard Mystery,0,0,7.484,32,2020-02-23,84,"Mystery, Drama, Crime, TV Movie",en
Tesla,5000000,459051,5.859,323,2020-08-14,102,"History, Drama",en
Sky High,0,0,6.137,215,2020-12-18,121,"Action, Drama, Thriller",es
Cadaver,0,0,5.618,616,2020-10-22,86,"Drama, Horror, Thriller",no
Delete History,0,0,4.925,220,2020-08-26,110,Comedy,fr
Athlete A,0,0,7.6,256,2020-06-23,105,Documentary,en
A Night of Horror: Nightmare Radio,0,0,5.736,106,2020-02-06,100,Horror,en
Actresses: Sex Audition,0,0,10.0,1,2020-07-03,61,Drama,ko
Agatha Christie: 100 Years of Poirot and Miss Marple,0,0,6.875,16,2020-10-10,68,"Documentary, History, TV Movie",en
Rebecca,0,0,6.31,1068,2020-10-16,123,"Romance, Drama, Mystery, Thriller",en
Wife of a Spy,0,0,6.637,84,2020-10-16,114,"Drama, War, Thriller",ja
Driveways,0,0,7.167,60,2020-12-17,83,Drama,en
The Binge,0,0,5.288,85,2020-08-28,98,Comedy,en
Magic Camp,24000000,0,6.862,199,2020-08-14,100,"Family, Fantasy, Comedy",en
Stepmother's Purpose,0,0,0.0,0,2020-03-19,73,Drama,ko
Human Capital,0,0,5.8,100,2020-07-17,95,"Crime, Drama",en
Children of the Corn,800000,0,5.009,115,2020-10-23,93,"Horror, Thriller",en
Summerland,0,504296,7.5,201,2020-07-24,100,"Drama, Romance",en
Blithe Spirit,0,0,5.739,199,2020-11-10,100,"Comedy, Fantasy, Romance",en
Black Box,0,0,6.422,528,2020-10-06,100,"Horror, Science Fiction, Thriller",en
Rogue City,0,0,5.887,581,2020-10-30,116,"Crime, Thriller, Action, Drama",fr
Lassie Come Home,0,3700000,6.5,96,2020-02-20,100,"Adventure, Family",de
Happiest Season,0,1401954,7.232,1163,2020-11-26,102,"Romance, Comedy",en
Estella Scrooge,0,0,10.0,1,2020-11-27,130,"Family, Music",en
The F**k-It List,5000000,0,6.054,481,2020-07-01,103,Comedy,en
Pretty Young Sister 3,0,0,0.0,0,2020-10-20,64,"Drama, Romance",ko
"Maggie Simpson in ""Playdate with Destiny""",0,0,7.397,348,2020-02-29,4,"Animation, Comedy, Family, Romance",en
The Shamer's Daughter 2: The Serpent Gift,0,0,6.6,62,2020-02-28,103,"Adventure, Fantasy",da
Bosomy College Girl,0,0,1.0,2,2020-07-02,74,"Drama, Romance",ko
Nimic,0,0,6.7,246,2020-01-30,12,"Drama, Fantasy, Mystery, Thriller",en
Blueprint to the Heart,0,0,6.375,24,2020-06-13,90,"TV Movie, Romance, Drama",en
Friend's Mothers 2,0,0,0.0,0,2020-02-10,61,Romance,ko
Bosomy Tae-hee,0,0,6.5,4,2020-02-27,79,Romance,ko
Girl Lost: A Hollywood Story,0,0,6.4,47,2020-12-01,90,"Drama, Thriller",en
19 Gold Young Wife,0,0,0.0,0,2020-08-06,60,"Drama, Romance",ko
My Salinger Year,0,236653,6.3,172,2020-02-20,101,Drama,en
Are We in Love?,0,0,7.7,45,2020-03-25,107,"Romance, Fantasy",ko
Like a Boss,29000000,26900000,6.28,627,2020-01-09,83,Comedy,en
She Dies Tomorrow,0,398663,5.17,159,2020-07-31,85,Drama,en
The Big Ugly,0,0,5.174,86,2020-07-24,106,Thriller,en
Xico's Journey,0,0,6.6,100,2020-11-12,85,"Animation, Family",es
Irresistible,0,177418,6.04,426,2020-07-01,101,"Comedy, Drama",en
You've Got This,0,0,7.902,282,2020-10-02,111,"Romance, Comedy",es
I Hate Summer,0,0,7.091,916,2020-01-30,105,Comedy,it
Gabriel's Inferno: Part II,0,0,8.394,1511,2020-07-31,105,"Romance, Drama",en
Eurovision Song Contest: The Story of Fire Saga,0,0,6.438,1397,2020-06-26,123,"Comedy, Music",en
Adult Only Institute 2,0,0,0.0,0,2020-03-13,97,"Drama, Romance",ko
Go!,0,520191,6.79,305,2020-01-16,110,Family,en
Bigfoot Family,17520000,10855626,7.071,197,2020-07-23,97,"Animation, Adventure, Family",en
Masameer: The Movie,0,0,6.083,30,2020-01-09,112,"Animation, Comedy, Action, Drama",ar
Back to the Titanic,0,0,6.4,15,2020-02-23,45,Documentary,en
Fate/stay night: Heaven's Feel III. Spring Song,0,20150000,7.782,177,2020-08-15,120,"Animation, Romance, Fantasy, Action, Drama",ja
Angels Fallen,0,0,5.41,72,2020-01-14,86,"Horror, Fantasy, Action",en
Arkansas,0,0,5.779,308,2020-05-05,117,"Crime, Thriller",en
Half Brothers,0,0,7.404,204,2020-12-04,96,"Comedy, Drama",en
Street Savages,0,0,5.5,1,2020-04-08,61,Action,en
True Mothers,0,0,7.316,76,2020-10-23,140,Drama,ja
Howling Village,0,12175665,5.8,88,2020-02-07,108,"Horror, Mystery",ja
Six Minutes to Midnight,0,132492,6.3,170,2020-10-15,99,"Thriller, Drama, History, War",en
The Rental,0,4296804,5.5,877,2020-07-23,88,"Horror, Mystery, Thriller",en
"Stage Play ""Demon Slayer: Kimetsu no Yaiba""",0,0,0.0,0,2020-02-02,0,"Music, Adventure, Drama",ja
Elephant,0,0,7.7,97,2020-03-14,86,"Documentary, Family, Adventure",en
Black Beauty,0,0,8.0,333,2020-11-27,110,Drama,en
Josée,0,1709980,7.094,53,2020-12-10,117,"Romance, Drama",ko
Adult Hazing,0,0,6.7,5,2020-06-23,71,"Drama, Romance",ko
Archive,0,243279,6.278,677,2020-08-13,109,"Science Fiction, Drama, Fantasy, Thriller",en
Sea Fever,0,0,6.1,552,2020-03-06,95,"Thriller, Horror, Drama, Science Fiction, Mystery",en
Evil Eye,0,0,5.378,164,2020-10-13,90,"Mystery, Thriller, Horror",en
The Prom,0,187432,6.145,666,2020-12-02,130,"Romance, Comedy",en
All Ladies Do It,0,0,1.0,1,2020-10-13,97,"Romance, Drama",hi
Captive,0,0,7.2,25,2020-10-30,89,"Thriller, Horror",en
The Wishmas Tree,0,0,6.4,74,2020-02-27,90,"Animation, Family, Adventure, Action",en
Don't Tell a Soul,0,0,6.683,178,2020-09-08,83,Crime,en
Coffee & Kareem,0,0,5.463,408,2020-04-03,88,"Comedy, Action, Crime",en
If Anything Happens I Love You,0,0,7.692,878,2020-03-07,12,"Drama, Animation",en
JOKE - 2022 Panic Haishin!,0,0,4.0,2,2020-08-10,45,TV Movie,ja
Dry Wind,0,0,5.9,20,2020-02-26,110,"Drama, Fantasy",pt
Alien Xmas,0,0,6.483,115,2020-11-20,42,"Animation, Family, Fantasy, Comedy, Science Fiction",en
"Turu, the Wacky Hen",0,0,7.1,100,2020-01-01,80,"Family, Animation, Music, Adventure",es
Darbar,0,0,6.031,48,2020-01-08,159,"Action, Drama, Thriller",ta
Calm with Horses,0,0,6.271,120,2020-03-13,100,"Crime, Drama",en
Hyungsu: Forbidden Love,10,0,5.5,2,2020-03-11,71,"Drama, Romance",ko
Rising Phoenix,0,0,8.137,95,2020-08-26,106,Documentary,en
Swallow,0,274674,6.6,726,2020-01-15,95,"Drama, Thriller, Horror",en
Fireball: Visitors from Darker Worlds,0,0,6.6,79,2020-09-10,98,Documentary,en
Welcome to Sudden Death,0,0,6.24,250,2020-09-09,80,"Action, Drama",en
The Comeback Trail,25000000,0,5.859,302,2020-11-12,104,"Comedy, Crime",en
Gunjan Saxena: The Kargil Girl,0,0,7.4,75,2020-08-12,112,"Action, Drama",hi
Deliver Us from Evil,12000000,34662454,6.859,191,2020-08-05,108,"Crime, Action, Drama",ko
Think Like a Dog,0,1239498,6.621,157,2020-08-06,91,"Family, Comedy, Drama",en
Asphalt Burning,8129089,0,5.6,118,2020-10-14,100,"Action, Comedy",no
Spare Parts,0,0,5.094,69,2020-07-14,91,"Horror, Action",en
"A Godwink Christmas: Second Chance, First Love",0,0,7.013,40,2020-11-22,85,"Romance, TV Movie, Drama",en
Two Distant Strangers,0,0,7.128,439,2020-11-20,32,Drama,en
The Scary House,0,0,5.583,229,2020-10-30,100,"Family, Fantasy, Horror",de
The Human Voice,0,0,6.829,196,2020-09-03,30,Drama,en
All Day and a Night,0,0,6.234,171,2020-05-01,121,Drama,en
18 Presents,2500000,3486375,7.453,664,2020-01-02,110,"Drama, Family",it
The Roads Not Taken,0,0,5.558,77,2020-03-13,85,Drama,en
Big Time Adolescence,0,0,7.257,334,2020-03-13,91,Comedy,en
Kill Chain,0,0,5.192,146,2020-02-20,92,"Action, Adventure, Thriller",en
Inmate Zero,141129,0,6.4,118,2020-02-28,106,Horror,en
Pacto de Fuga,0,0,7.505,105,2020-01-23,138,"Drama, Thriller",es
Love Wedding Repeat,0,0,5.648,692,2020-04-10,100,"Comedy, Romance",en
Jungle Beat: The Movie,0,0,6.9,114,2020-06-26,84,"Family, Animation, Science Fiction, Comedy",en
Dad Wanted,0,0,7.5,168,2020-09-11,102,Drama,es
From Friendship to Lust,0,0,0.0,0,2020-03-12,93,"Drama, Romance",en
Stolen by My Mother: The Kamiyah Mobley Story,0,0,8.125,16,2020-01-18,88,"Drama, TV Movie, Crime",en
Story of Kale: When Someone's in Love,0,0,7.2,5,2020-10-23,77,"Drama, Romance",id
The Lost Prince,0,0,5.7,342,2020-02-12,101,"Fantasy, Adventure, Comedy",fr
Too Close for Christmas,88,0,5.71,107,2020-11-13,90,"Romance, Drama, TV Movie",en
Death of Me,0,41848,4.99,247,2020-10-02,95,"Horror, Mystery",en
La Casa,0,0,6.3,92,2020-01-30,73,"Horror, Mystery",es
Miss Fisher and the Crypt of Tears,0,0,6.114,105,2020-02-27,102,"Drama, Adventure, Mystery",en
Debt Collectors,0,0,6.177,226,2020-05-29,97,"Action, Comedy, Crime",en
Please Don't Save Me,0,0,6.8,5,2020-09-10,96,Drama,ko
Nightlife,0,10349294,6.2,144,2020-02-13,111,"Comedy, Romance",de
Be Careful What You Wish For,0,0,6.7,137,2020-04-24,91,Horror,es
Percy,0,0,6.676,111,2020-10-09,100,Drama,en
Identifying Features,0,0,7.1,60,2020-11-27,95,Drama,es
Legacy of Lies,4500000,94583,5.6,222,2020-07-28,101,"Thriller, Action",en
Deadly Mile High Club,0,0,6.2,12,2020-05-02,88,"Thriller, TV Movie",en
The Lion,0,0,5.31,195,2020-01-29,95,Comedy,fr
Pawn,0,0,8.268,56,2020-09-29,113,"Comedy, Drama",ko
Emily and the Magical Journey,0,0,6.3,25,2020-07-07,85,"Family, Fantasy, Adventure",en
Monster Hunters,0,0,6.32,178,2020-08-25,87,"Science Fiction, Action, Horror",en
